timestamp,buy,sell,qty,stp,sd,trend,weekday,day,hour,minute,level,volume,vloc,vtrend,rsi,macd_line,mac_d_signal,low_loc,high_loc,close_loc,imbalance,filled_timestamp,pl,result
10/24/22 20:25,3807,3797.25,3,3797.25,2.395149752,-0.515734266,0,24,20,25,-1,595,-0.487181717,-340.4,50,-0.475822592,0.118713743,-1.610082963,-0.250816944,-0.330529089,0.244686125,10/24/22 21:10,-29.25,loss
10/24/22 21:30,3798,3803.25,4,3782,5.334102682,-1.351398601,0,24,21,30,-2,1075,-0.345053916,-498.4,18.30985915,-1.794821397,-0.540660788,-1.873550345,-1.269990502,-1.257631083,0.559651573,10/24/22 21:40,21,win
10/24/22 21:55,3799.75,3804.25,3,3782.75,4.291188548,-0.729895105,0,24,21,55,-1,1532,-0.33051147,-264.1,33.01886792,-2.103708336,-1.718642968,-0.397854811,0.32866267,0.315569137,1.02193327,10/24/22 22:40,13.5,win
10/24/22 23:00,3803.75,3805,1,3796.75,1.160426999,0.201048951,0,24,23,0,1,715,-0.573659585,-46.8,54.16666667,-0.956923114,-1.441022377,0.644529487,2.28515,1.615784536,0.615242181,10/24/22 23:05,1.25,win
10/24/22 21:55,3804.25,3808.5,2,3782.75,4.291188548,-0.729895105,0,24,21,55,0,1532,-0.33051147,-264.1,33.01886792,-2.103708336,-1.718642968,-0.397854811,0.32866267,0.315569137,1.02193327,10/24/22 22:00,8.5,win
10/25/22 1:00,3810.25,3811.5,4,3807.25,1.055962466,-0.105769231,1,25,1,0,-2,252,-1.174991444,-58.9,47.36842105,1.408282758,1.672245949,-1.199523339,-0.213613745,-0.414313969,-0.221435104,10/25/22 1:05,5,win
10/25/22 1:00,3811.5,3807.25,3,3807.25,1.055962466,-0.105769231,1,25,1,0,-1,252,-1.174991444,-58.9,47.36842105,1.408282758,1.672245949,-1.199523339,-0.213613745,-0.414313969,-0.221435104,10/25/22 1:05,-12.75,loss
10/25/22 1:25,3806.75,3808.75,4,3800.5,2.063848252,-0.479020979,1,25,1,25,-2,1039,1.480519317,-19.5,25,0.227984954,0.901284044,-2.111252319,-0.097170609,-0.50472057,0.994657901,10/25/22 1:30,8,win
10/25/22 1:25,3808.75,3810.75,3,3800.5,2.063848252,-0.479020979,1,25,1,25,-1,1039,1.480519317,-19.5,25,0.227984954,0.901284044,-2.111252319,-0.097170609,-0.50472057,0.994657901,10/25/22 1:30,6,win
10/25/22 2:15,3812.25,3815,1,3795.25,2.799063004,0.457167832,1,25,2,15,1,912,0.052335483,-126.1,63.63636364,0.500551491,0.101293779,1.031891474,2.251399579,1.034572401,0.500928929,10/25/22 2:20,2.75,win
10/25/22 2:15,3809.25,3812.25,2,3795.25,2.799063004,0.457167832,1,25,2,15,0,912,0.052335483,-126.1,63.63636364,0.500551491,0.101293779,1.031891474,2.251399579,1.034572401,0.500928929,10/25/22 3:05,6,win
10/25/22 3:20,3808.5,3810.75,4,3802,2.183248012,-0.341783217,1,25,3,20,-2,2394,1.050159792,-317.8,44.53125,0.487644923,0.71673909,-2.364026153,1.672571863,-0.16222008,1.169203846,10/25/22 3:30,9,win
10/25/22 3:20,3810.75,3812.75,3,3802,2.183248012,-0.341783217,1,25,3,20,-1,2394,1.050159792,-317.8,44.53125,0.487644923,0.71673909,-2.364026153,1.672571863,-0.16222008,1.169203846,10/25/22 3:25,6,win
10/25/22 4:20,3806.75,3809,3,3797.75,2.289634065,0.284965035,1,25,4,20,-1,809,-1.295547758,-169.6,43.1372549,-0.217114202,-0.408114436,-0.125442682,1.781286089,0.291167343,-0.900414868,10/25/22 4:30,6.75,win
10/25/22 4:20,3809,3811.25,2,3797.75,2.289634065,0.284965035,1,25,4,20,0,809,-1.295547758,-169.6,43.1372549,-0.217114202,-0.408114436,-0.125442682,1.781286089,0.291167343,-0.900414868,10/25/22 4:25,4.5,win
10/25/22 4:20,3804.5,3797.75,4,3797.75,2.289634065,0.284965035,1,25,4,20,-2,809,-1.295547758,-169.6,43.1372549,-0.217114202,-0.408114436,-0.125442682,1.781286089,0.291167343,-0.900414868,10/25/22 4:55,-27,loss
10/25/22 6:30,3794.25,3796.25,2,3784.25,1.998460559,0.028846154,1,25,6,30,0,1344,-0.436346716,58.8,48.93617021,-3.183901742,-3.445733067,-0.923201093,1.03860123,0.698454281,0.557869155,10/25/22 6:35,4,win
10/25/22 5:25,3795.25,3799.5,4,3782.75,4.15348292,-1.053321678,1,25,5,25,-2,891,-0.2823637,-47.2,19.35483871,-2.861021779,-2.000106809,-1.523504795,-0.792222493,-0.978094789,0.254332719,10/25/22 5:35,17,win
10/25/22 5:25,3799.5,3803.5,3,3782.75,4.15348292,-1.053321678,1,25,5,25,-1,891,-0.2823637,-47.2,19.35483871,-2.861021779,-2.000106809,-1.523504795,-0.792222493,-0.978094789,0.254332719,10/25/22 5:30,12,win
10/25/22 7:35,3794.75,3796.75,4,3788.5,2.060174287,0.396853147,1,25,7,35,-2,1158,-0.168450519,224.4,67.44186047,0.241879222,-0.770631194,1.484868476,2.410500772,1.395513,-0.171113327,10/25/22 8:05,8,win
10/25/22 7:35,3796.75,3799,3,3788.5,2.060174287,0.396853147,1,25,7,35,-1,1158,-0.168450519,224.4,67.44186047,0.241879222,-0.770631194,1.484868476,2.410500772,1.395513,-0.171113327,10/25/22 8:00,6.75,win
10/25/22 7:35,3799,3801,2,3788.5,2.060174287,0.396853147,1,25,7,35,0,1158,-0.168450519,224.4,67.44186047,0.241879222,-0.770631194,1.484868476,2.410500772,1.395513,-0.171113327,10/25/22 7:50,4,win
10/25/22 8:55,3796.25,3798,1,3785.25,1.841750625,0.108391608,1,25,8,55,1,3197,1.080238289,88.2,56.66666667,-1.066745564,-1.118770866,0.575579782,1.766434503,1.018053136,0.076616244,10/25/22 9:00,1.75,win
10/25/22 7:35,3801,3803,1,3788.5,2.060174287,0.396853147,1,25,7,35,1,1158,-0.168450519,224.4,67.44186047,0.241879222,-0.770631194,1.484868476,2.410500772,1.395513,-0.171113327,10/25/22 7:45,2,win
10/25/22 10:00,3834,3849.25,1,3742,15.34354074,3.98951049,1,25,10,0,1,24330,0.14304623,-4337.2,85.58951965,10.33218776,5.832172089,1.910416931,2.322995235,1.683661795,0.061949195,10/25/22 10:15,15.25,win
10/25/22 12:10,3853.25,3856,3,3841.75,2.867331656,0.493006993,1,25,12,10,-1,12966,0.355138318,2004.8,68.88888889,7.49901816,8.632763548,-0.777481587,1.641350017,0.653918076,0.844182479,10/25/22 12:50,8.25,win
10/25/22 12:10,3850.5,3853.25,4,3841.75,2.867331656,0.493006993,1,25,12,10,-2,12966,0.355138318,2004.8,68.88888889,7.49901816,8.632763548,-0.777481587,1.641350017,0.653918076,0.844182479,10/25/22 13:05,11,win
10/25/22 13:15,3845.25,3850,4,3830.75,4.801110579,-1.261363636,1,25,13,15,-2,8876,-0.302268387,-446.6,20,1.340041078,3.535662523,-1.799105784,-0.730886725,-1.375549794,-0.863911243,10/25/22 13:20,19,win
10/25/22 12:10,3856,3859,2,3841.75,2.867331656,0.493006993,1,25,12,10,0,12966,0.355138318,2004.8,68.88888889,7.49901816,8.632763548,-0.777481587,1.641350017,0.653918076,0.844182479,10/25/22 12:40,6,win
10/25/22 14:20,3857,3861.5,1,3830.25,4.449367923,0.939685315,1,25,14,20,1,12141,0.740162321,-685.1,72.51908397,1.593132779,0.829214745,1.010071868,2.818156318,1.896336771,1.633319971,10/25/22 14:50,4.5,win
10/25/22 15:25,3865.25,3847.25,1,3847.25,3.04013555,0.234265734,1,25,15,25,1,10751,1.457553756,335.8,61.71875,3.077884133,2.71228533,0.35851875,1.412124872,1.123853398,0.531851401,10/25/22 16:05,-18,loss
